Restaurant,Food Item,Serving Size,Calories,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrates,Dietary Fiber,Sugars,Proteins,Vitamin A,Vitamin C,Calcium,Iron
"""Starbucks""","""Caramel Brulee Latte with Soy Milk and Whip, Venti""","""20 fl oz ( None g )""",540,117,13,5,0,25,290,92,1,68,14,20,0,50,10
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and No Whip, Grande""","""16 fl oz ( None g )""",390,90,10,6,0,30,240,66,0,51,12,10,0,35,0
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and No Whip, Short""","""8 fl oz ( None g )""",200,45,5,3,0,15,120,33,0,25,6,4,0,20,0
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and No Whip, Tall""","""12 fl oz ( None g )""",300,72,8,4.5,0,25,190,50,0,39,9,8,0,30,0
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and No Whip, Venti""","""20 fl oz ( None g )""",500,117,13,7,0,40,310,83,0,64,15,15,0,45,0
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and Whip, Grande""","""16 fl oz ( None g )""",470,153,17,10,0,55,250,70,0,54,12,15,0,35,0
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and Whip, Short""","""8 fl oz ( None g )""",260,90,10,6,0,35,125,36,0,28,6,8,0,20,0
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and Whip, Tall""","""12 fl oz ( None g )""",370,126,14,8,0,45,190,54,0,42,10,15,0,30,0
"""Starbucks""","""Caramel Brulee Latte with Whole Milk and Whip, Venti""","""20 fl oz ( None g )""",580,180,20,12,0.5,65,320,87,0,68,16,20,0,50,0
"""Starbucks""","""Caramel Energy Coffee Beverage""","""1 can ( None g )""",210,27,3,1.5,0,15,200,36,2,29,10,8,50,40,2
"""Starbucks""","""Caramel Frappuccino Light, Grande""","""16 fl oz ( None g )""",140,0,0,0,0,0,190,30,0,29,3,4,0,10,0
"""Starbucks""","""Caramel Frappuccino Light, Tall""","""12 fl oz ( None g )""",100,0,0,0,0,0,150,22,0,22,3,4,0,10,0
"""Starbucks""","""Caramel Frappuccino Light, Venti""","""24 fl oz ( None g )""",190,0,0,0,0,5,260,40,0,40,5,6,0,15,0
"""Starbucks""","""Caramel Frappuccino with 2% Milk and No Whip, Grande""","""16 fl oz ( None g )""",270,18,2,1.5,0,10,230,60,0,60,4,4,0,15,0
"""Starbucks""","""Caramel Frappuccino with 2% Milk and No Whip, Tall""","""12 fl oz ( None g )""",190,9,1.5,1,0,5,170,42,0,42,3,4,0,10,0
"""Starbucks""","""Caramel Frappuccino with 2% Milk and No Whip, Venti""","""24 fl oz ( None g )""",360,27,3,2,0,10,310,78,0,78,5,6,0,20,0
"""Starbucks""","""Caramel Frappuccino with 2% Milk and Whip, Grande""","""16 fl oz ( None g )""",410,126,14,9,0,50,250,67,0,66,4,15,0,15,0
"""Starbucks""","""Caramel Frappuccino with 2% Milk and Whip, Tall""","""12 fl oz ( None g )""",290,90,10,6,0,40,180,47,0,46,3,10,0,10,0
"""Starbucks""","""Caramel Frappuccino with 2% Milk and Whip, Venti""","""24 fl oz ( None g )""",500,135,15,9,0,55,330,85,0,84,6,15,0,20,0
"""Starbucks""","""Caramel Frappuccino with Almond Milk and No Whip, Grande""","""16 fl oz ( None g )""",250,9,1.5,0,0,0,230,57,1,56,1,4,0,15,2
"""Starbucks""","""Caramel Frappuccino with Almond Milk and No Whip, Tall""","""12 fl oz ( None g )""",170,9,1.5,0,0,0,160,40,0,39,1,4,0,10,0
"""Starbucks""","""Caramel Frappuccino with Almond Milk and No Whip, Venti""","""24 fl oz ( None g )""",320,18,2.5,0,0,0,300,74,1,73,1,6,0,20,2
"""Starbucks""","""Caramel Frappuccino with Almond Milk and Whip, Grande""","""16 fl oz ( None g )""",380,126,14,8,0,45,250,64,1,62,2,15,0,15,2
"""Starbucks""","""Caramel Frappuccino with Almond Milk and Whip, Tall""","""12 fl oz ( None g )""",270,90,10,5,0,30,180,45,0,44,1,10,0,10,0
"""Starbucks""","""Caramel Frappuccino with Almond Milk and Whip, Venti""","""24 fl oz ( None g )""",460,126,14,8,0,45,320,81,1,79,2,15,0,20,2
"""Starbucks""","""Caramel Frappuccino with Coconut Milk and No Whip, Grande""","""16 fl oz ( None g )""",260,18,2,2,0,0,220,59,0,58,0,4,0,10,0
"""Starbucks""","""Caramel Frappuccino with Coconut Milk and No Whip, Tall""","""12 fl oz ( None g )""",180,18,2,1.5,0,0,160,41,0,40,0,4,0,8,0
"""Starbucks""","""Caramel Frappuccino with Coconut Milk and No Whip, Venti""","""24 fl oz ( None g )""",340,27,3.5,3,0,0,300,76,0,75,1,6,0,15,0
"""Starbucks""","""Caramel Frappuccino with Coconut Milk and Whip, Grande""","""16 fl oz ( None g )""",390,126,14,10,0,45,240,65,0,64,1,15,0,10,0
"""Starbucks""","""Caramel Frappuccino with Coconut Milk and Whip, Tall""","""12 fl oz ( None g )""",280,90,10,7,0,30,170,46,0,45,1,10,0,10,0
"""Starbucks""","""Caramel Frappuccino with Coconut Milk and Whip, Venti""","""24 fl oz ( None g )""",470,135,15,11,0,45,320,83,0,81,1,15,0,15,0
"""Starbucks""","""Caramel Frappuccino with Nonfat Milk and No Whip, Grande""","""16 fl oz ( None g )""",260,0,0,0,0,0,230,60,0,60,4,4,0,15,0
"""Starbucks""","""Caramel Frappuccino with Nonfat Milk and No Whip, Tall""","""12 fl oz ( None g )""",180,0,0,0,0,0,160,42,0,42,3,4,0,10,0
"""Starbucks""","""Caramel Frappuccino with Nonfat Milk and No Whip, Venti""","""24 fl oz ( None g )""",340,0,0,0,0,5,300,79,0,78,5,6,0,20,0
"""Starbucks""","""Caramel Frappuccino with Nonfat Milk and Whip, Grande""","""16 fl oz ( None g )""",390,108,12,8,0,45,240,67,0,66,4,15,0,15,0
"""Starbucks""","""Caramel Frappuccino with Nonfat Milk and Whip, Tall""","""12 fl oz ( None g )""",280,81,9,5,0,35,180,47,0,47,3,10,0,10,0
"""Starbucks""","""Caramel Frappuccino with Nonfat Milk and Whip, Venti""","""24 fl oz ( None g )""",470,108,12,8,0,45,320,85,0,84,6,15,0,20,0
"""Starbucks""","""Caramel Frappuccino with Soy Milk and No Whip, Grande""","""16 fl oz ( None g )""",280,9,1.5,0,0,0,220,62,0,60,3,4,0,15,4
"""Starbucks""","""Caramel Frappuccino with Soy Milk and No Whip, Tall""","""12 fl oz ( None g )""",200,9,1.5,0,0,0,160,43,0,42,2,4,0,10,2
"""Starbucks""","""Caramel Frappuccino with Soy Milk and No Whip, Venti""","""24 fl oz ( None g )""",360,18,2.5,0,0,0,290,81,1,78,5,6,0,20,6
"""Starbucks""","""Caramel Frappuccino with Soy Milk and Whip, Grande""","""16 fl oz ( None g )""",410,126,14,8,0,45,240,68,0,66,4,15,0,15,4
"""Starbucks""","""Caramel Frappuccino with Soy Milk and Whip, Tall""","""12 fl oz ( None g )""",290,90,10,6,0,30,170,49,0,47,3,10,0,10,2
"""Starbucks""","""Caramel Frappuccino with Soy Milk and Whip, Venti""","""24 fl oz ( None g )""",500,126,14,8,0,45,310,88,1,84,5,15,0,20,6
"""Starbucks""","""Caramel Frappuccino with Whole Milk and No Whip, Grande""","""16 fl oz ( None g )""",280,27,3.5,2,0,10,230,60,0,60,3,4,0,10,0
"""Starbucks""","""Caramel Frappuccino with Whole Milk and No Whip, Tall""","""12 fl oz ( None g )""",200,18,2.5,1.5,0,10,160,42,0,42,3,2,0,10,0
"""Starbucks""","""Caramel Frappuccino with Whole Milk and No Whip, Venti""","""24 fl oz ( None g )""",380,45,5,3,0,15,300,78,0,78,5,4,0,20,0
"""Starbucks""","""Caramel Frappuccino with Whole Milk and Whip, Grande""","""16 fl oz ( None g )""",420,135,15,9,0,55,250,67,0,66,4,15,0,15,0
"""Starbucks""","""Caramel Frappuccino with Whole Milk and Whip, Tall""","""12 fl oz ( None g )""",300,99,11,7,0,40,180,47,0,46,3,10,0,10,0
"""Starbucks""","""Caramel Frappuccino with Whole Milk and Whip, Venti""","""24 fl oz ( None g )""",510,153,17,10,0,60,320,85,0,84,6,15,0,20,0
"""Starbucks""","""Caramel Macchiato""","""100 ml ( 100 ml )""",62.1,9,1.6,1,,,36,9.1,,9.1,2.8,,,,
"""Starbucks""","""Caramel Macchiato with 2% Milk, Grande""","""16 fl oz ( None g )""",250,63,7,4.5,0,25,150,35,0,33,10,10,2,35,0
"""Starbucks""","""Caramel Macchiato with 2% Milk, Short""","""8 fl oz ( None g )""",120,36,4,2.5,0,15,80,16,0,15,5,6,0,20,2
"""Starbucks""","""Caramel Macchiato with 2% Milk, Tall""","""12 fl oz ( None g )""",190,54,6,3.5,0,20,120,26,0,25,8,10,0,30,0
"""Starbucks""","""Caramel Macchiato with 2% Milk, Venti""","""20 fl oz ( None g )""",310,81,9,6,0,35,190,44,0,42,13,15,2,45,0
"""Starbucks""","""Caramel Macchiato with Almond Milk, Grande""","""16 fl oz ( None g )""",170,54,6,1,0,5,140,27,1,23,2,15,0,40,2
"""Starbucks""","""Caramel Macchiato with Almond Milk, Short""","""8 fl oz ( None g )""",80,27,3.5,0.5,0,0,75,12,1,10,1,6,0,20,2
"""Starbucks""","""Caramel Macchiato with Almond Milk, Tall""","""12 fl oz ( None g )""",130,45,5,1,0,5,115,20,1,17,2,10,0,30,2
"""Starbucks""","""Caramel Macchiato with Almond Milk, Venti""","""20 fl oz ( None g )""",210,72,8,1.5,0,5,180,34,2,29,3,15,0,50,2
"""Starbucks""","""Caramel Macchiato with Coconut Milk, Grande""","""16 fl oz ( None g )""",200,72,8,7,0,5,130,32,0,29,1,15,0,25,0
"""Starbucks""","""Caramel Macchiato with Coconut Milk, Short""","""8 fl oz ( None g )""",100,36,4,3.5,0,0,70,14,0,13,1,6,0,15,0
"""Starbucks""","""Caramel Macchiato with Coconut Milk, Tall""","""12 fl oz ( None g )""",150,54,6,6,0,5,105,23,0,21,1,10,0,20,0
"""Starbucks""","""Caramel Macchiato with Coconut Milk, Venti""","""20 fl oz ( None g )""",250,90,10,9,0,5,170,39,0,36,1,15,0,35,0
"""Starbucks""","""Caramel Macchiato with Nonfat Milk, Grande""","""16 fl oz ( None g )""",200,9,1.5,1,0,10,135,36,0,34,11,15,0,35,0
"""Starbucks""","""Caramel Macchiato with Nonfat Milk, Short""","""8 fl oz ( None g )""",100,9,1,0.5,0,5,70,16,0,15,5,6,0,20,0
"""Starbucks""","""Caramel Macchiato with Nonfat Milk, Tall""","""12 fl oz ( None g )""",150,9,1.5,1,0,10,105,27,0,25,8,10,0,30,0
"""Starbucks""","""Caramel Macchiato with Nonfat Milk, Venti""","""20 fl oz ( None g )""",250,9,1.5,1,0,10,170,45,0,42,13,15,0,45,0
"""Starbucks""","""Caramel Macchiato with Soy Milk, Grande""","""16 fl oz ( None g )""",250,54,6,1.5,0,5,120,39,1,34,9,10,0,35,10
"""Starbucks""","""Caramel Macchiato with Soy Milk, Short""","""8 fl oz ( None g )""",120,27,3,1,0,0,60,18,1,15,4,6,0,20,4
"""Starbucks""","""Caramel Macchiato with Soy Milk, Tall""","""12 fl oz ( None g )""",190,36,4.5,1,0,5,95,29,1,25,6,10,0,25,8
"""Starbucks""","""Caramel Macchiato with Soy Milk, Venti""","""20 fl oz ( None g )""",310,63,7,1.5,0,5,150,49,1,43,11,15,0,45,10
"""Starbucks""","""Caramel Macchiato with Whole Milk, Grande""","""16 fl oz ( None g )""",280,99,11,6,0,35,140,35,0,33,10,10,0,35,0
"""Starbucks""","""Caramel Macchiato with Whole Milk, Short""","""8 fl oz ( None g )""",140,54,6,3.5,0,20,70,16,0,15,5,6,0,15,0
"""Starbucks""","""Caramel Macchiato with Whole Milk, Tall""","""12 fl oz ( None g )""",210,81,9,5,0,25,110,26,0,25,8,8,0,25,0
"""Starbucks""","""Caramel Macchiato with Whole Milk, Venti""","""20 fl oz ( None g )""",350,117,13,8,0,40,170,44,0,42,12,15,0,45,0
"""Starbucks""","""Caramel Sauce, Naturally Flavored""","""2 tbsp ( 30 ml )""",120,9,1.5,1,0,5,5,25,0,22,0,,,1,0
"""Starbucks""","""Caramel Waffles""","""100 g ( 100 g )""",457.63,189,21,12,,,252,63,1,34,3.5,,,,
"""Starbucks""","""Caramelized Apple Pound Cake""","""1 piece ( 122 g )""",400,108,12,7,0,100,400,68,1,46,6,8,2,4,10
"""Starbucks""","""Cauliflower Tabbouleh Side Salad""","""1 salad ( 163 g )""",130,108,12,1.5,0,0,520,7,3,3,2,30,80,8,8
"""Starbucks""","""Certified Gluten-Free Breakfast Sandwich""","""1 sandwich ( 121 g )""",280,117,13,4,0,165,740,18,6,2,18,6,0,15,4
"""Starbucks""","""Chai Creme Frappuccino with 2% Milk and No Whip, Grande""","""16 fl oz ( None g )""",230,18,2.5,1.5,0,10,220,49,0,48,4,4,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with 2% Milk and No Whip, Tall""","""12 fl oz ( None g )""",160,18,2,1,0,10,160,32,0,32,3,4,0,10,0
"""Starbucks""","""Chai Creme Frappuccino with 2% Milk and No Whip, Venti""","""24 fl oz ( None g )""",330,36,4,2,0,15,320,66,0,65,7,8,0,25,0
"""Starbucks""","""Chai Creme Frappuccino with 2% Milk and Whip, Grande""","""16 fl oz ( None g )""",350,126,14,8,0,50,230,52,0,50,5,15,0,20,0
"""Starbucks""","""Chai Creme Frappuccino with 2% Milk and Whip, Tall""","""12 fl oz ( None g )""",240,90,10,6,0,40,170,35,0,34,4,10,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with 2% Milk and Whip, Venti""","""24 fl oz ( None g )""",440,135,15,9,0,60,330,69,0,67,8,15,2,25,0
"""Starbucks""","""Chai Creme Frappuccino with Almond Milk and No Whip, Grande""","""16 fl oz ( None g )""",200,18,2,0,0,0,220,45,1,43,1,4,0,15,2
"""Starbucks""","""Chai Creme Frappuccino with Almond Milk and No Whip, Tall""","""12 fl oz ( None g )""",130,9,1.5,0,0,0,160,30,1,28,1,4,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Almond Milk and No Whip, Venti""","""24 fl oz ( None g )""",270,27,3.5,0,0,0,320,60,1,57,1,8,0,25,2
"""Starbucks""","""Chai Creme Frappuccino with Almond Milk and Whip, Grande""","""16 fl oz ( None g )""",310,117,13,7,0,40,230,49,1,47,2,15,0,20,2
"""Starbucks""","""Chai Creme Frappuccino with Almond Milk and Whip, Tall""","""12 fl oz ( None g )""",210,90,10,5,0,30,170,32,1,31,1,10,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Almond Milk and Whip, Venti""","""24 fl oz ( None g )""",380,126,14,7,0,40,330,63,1,61,2,15,0,25,2
"""Starbucks""","""Chai Creme Frappuccino with Coconut Milk and No Whip, Grande""","""16 fl oz ( None g )""",210,18,2.5,2.5,0,0,210,47,0,46,1,6,0,10,0
"""Starbucks""","""Chai Creme Frappuccino with Coconut Milk and No Whip, Tall""","""12 fl oz ( None g )""",140,18,2,2,0,0,150,31,0,30,0,4,0,8,0
"""Starbucks""","""Chai Creme Frappuccino with Coconut Milk and No Whip, Venti""","""24 fl oz ( None g )""",290,36,4.5,4,0,0,300,63,0,61,1,8,0,20,0
"""Starbucks""","""Chai Creme Frappuccino with Coconut Milk and Whip, Grande""","""16 fl oz ( None g )""",330,126,14,10,0,40,220,50,0,49,1,15,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Coconut Milk and Whip, Tall""","""12 fl oz ( None g )""",220,90,10,7,0,30,160,33,0,32,1,10,0,10,0
"""Starbucks""","""Chai Creme Frappuccino with Coconut Milk and Whip, Venti""","""24 fl oz ( None g )""",400,144,16,11,0,40,310,66,0,64,1,15,0,20,0
"""Starbucks""","""Chai Creme Frappuccino with Nonfat Milk and No Whip, Grande""","""16 fl oz ( None g )""",210,0,0,0,0,5,210,49,0,48,5,6,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Nonfat Milk and No Whip, Tall""","""12 fl oz ( None g )""",140,0,0,0,0,0,150,33,0,32,4,4,0,10,0
"""Starbucks""","""Chai Creme Frappuccino with Nonfat Milk and No Whip, Venti""","""24 fl oz ( None g )""",290,0,0,0,0,5,310,66,0,65,7,8,0,25,0
"""Starbucks""","""Chai Creme Frappuccino with Nonfat Milk and Whip, Grande""","""16 fl oz ( None g )""",330,99,11,7,0,45,220,53,0,50,5,15,0,20,0
"""Starbucks""","""Chai Creme Frappuccino with Nonfat Milk and Whip, Tall""","""12 fl oz ( None g )""",230,72,8,5,0,30,160,35,0,34,4,10,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Nonfat Milk and Whip, Venti""","""24 fl oz ( None g )""",410,99,11,7,0,45,320,70,0,67,8,15,0,25,0
"""Starbucks""","""Chai Creme Frappuccino with Soy Milk and No Whip, Grande""","""16 fl oz ( None g )""",240,18,2,0,0,0,210,51,1,48,4,6,0,15,4
"""Starbucks""","""Chai Creme Frappuccino with Soy Milk and No Whip, Tall""","""12 fl oz ( None g )""",160,9,1.5,0,0,0,150,34,0,32,3,4,0,10,4
"""Starbucks""","""Chai Creme Frappuccino with Soy Milk and No Whip, Venti""","""24 fl oz ( None g )""",330,27,3.5,0,0,0,300,69,1,65,6,8,0,25,8
"""Starbucks""","""Chai Creme Frappuccino with Soy Milk and Whip, Grande""","""16 fl oz ( None g )""",350,117,13,7,0,40,220,54,1,51,4,15,0,20,4
"""Starbucks""","""Chai Creme Frappuccino with Soy Milk and Whip, Tall""","""12 fl oz ( None g )""",240,90,10,5,0,30,160,36,1,34,3,10,0,15,4
"""Starbucks""","""Chai Creme Frappuccino with Soy Milk and Whip, Venti""","""24 fl oz ( None g )""",440,126,14,7,0,40,310,72,1,68,7,15,0,25,8
"""Starbucks""","""Chai Creme Frappuccino with Whole Milk and No Whip, Grande""","""16 fl oz ( None g )""",250,36,4,2.5,0,15,210,49,0,48,4,4,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Whole Milk and No Whip, Tall""","""12 fl oz ( None g )""",170,27,3.5,2,0,10,150,32,0,32,3,4,0,10,0
"""Starbucks""","""Chai Creme Frappuccino with Whole Milk and No Whip, Venti""","""24 fl oz ( None g )""",350,63,7,4,0,20,310,66,0,65,7,6,0,25,0
"""Starbucks""","""Chai Creme Frappuccino with Whole Milk and Whip, Grande""","""16 fl oz ( None g )""",360,135,15,9,0,55,220,52,0,51,5,15,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Whole Milk and Whip, Tall""","""12 fl oz ( None g )""",250,99,11,7,0,40,160,35,0,34,4,10,0,15,0
"""Starbucks""","""Chai Creme Frappuccino with Whole Milk and Whip, Venti""","""24 fl oz ( None g )""",460,162,18,11,0.5,60,320,69,0,67,7,15,0,25,0
"""Starbucks""","""Chai Eggnog Latte with 2% Milk, Grande""","""16 fl oz ( None g )""",400,108,12,7,0,85,160,66,1,62,10,10,4,35,2
"""Starbucks""","""Chai Eggnog Latte with 2% Milk, Short""","""8 fl oz ( None g )""",200,54,6,3.5,0,45,80,33,0,31,5,6,2,15,2
"""Starbucks""","""Chai Eggnog Latte with 2% Milk, Tall""","""12 fl oz ( None g )""",310,81,9,6,0,65,120,50,0,47,8,8,2,25,2
"""Starbucks""","""Chai Eggnog Latte with 2% Milk, Venti""","""20 fl oz ( None g )""",510,135,15,9,0,110,200,83,1,78,13,15,4,45,4
"""Starbucks""","""Chai Eggnog Latte with Almond Milk, Grande""","""16 fl oz ( None g )""",390,108,12,6,0,80,150,64,1,60,8,10,4,35,4
"""Starbucks""","""Chai Eggnog Latte with Almond Milk, Short""","""8 fl oz ( None g )""",200,54,6,3.5,0,40,80,32,0,30,4,6,2,20,2
"""Starbucks""","""Chai Eggnog Latte with Almond Milk, Tall""","""12 fl oz ( None g )""",290,81,9,5,0,60,120,49,1,45,6,8,2,25,2
"""Starbucks""","""Chai Eggnog Latte with Almond Milk, Venti""","""20 fl oz ( None g )""",480,135,15,8,0,100,190,81,1,75,10,15,4,45,4
"""Starbucks""","""Chai Eggnog Latte with Coconut Milk, Grande""","""16 fl oz ( None g )""",390,108,12,8,0,80,150,65,1,61,8,10,4,30,2
"""Starbucks""","""Chai Eggnog Latte with Coconut Milk, Short""","""8 fl oz ( None g )""",200,54,6,4,0,40,75,33,0,31,4,6,2,15,2
"""Starbucks""","""Chai Eggnog Latte with Coconut Milk, Tall""","""12 fl oz ( None g )""",300,81,9,6,0,60,115,49,0,46,6,8,2,25,2
"""Starbucks""","""Chai Eggnog Latte with Coconut Milk, Venti""","""20 fl oz ( None g )""",490,135,15,10,0,100,190,82,1,77,10,15,4,40,4
"""Starbucks""","""Chai Eggnog Latte with Nonfat Milk, Grande""","""16 fl oz ( None g )""",390,90,10,6,0,80,150,66,1,62,10,10,4,35,2
"""Starbucks""","""Chai Eggnog Latte with Nonfat Milk, Short""","""8 fl oz ( None g )""",200,45,5,3,0,40,80,34,0,31,5,6,2,15,2
"""Starbucks""","""Chai Eggnog Latte with Nonfat Milk, Tall""","""12 fl oz ( None g )""",300,72,8,5,0,65,115,50,0,47,8,8,2,25,2
"""Starbucks""","""Chai Eggnog Latte with Nonfat Milk, Venti""","""20 fl oz ( None g )""",490,117,13,8,0,105,190,83,1,78,13,15,4,45,4
"""Starbucks""","""Chai Eggnog Latte with Soy Milk, Grande""","""16 fl oz ( None g )""",400,99,11,6,0,80,150,67,1,62,10,10,4,35,6
"""Starbucks""","""Chai Eggnog Latte with Soy Milk, Short""","""8 fl oz ( None g )""",200,54,6,3.5,0,40,75,34,0,31,5,6,2,15,2
"""Starbucks""","""Chai Eggnog Latte with Soy Milk, Tall""","""12 fl oz ( None g )""",310,81,9,5,0,60,115,51,1,47,7,8,2,25,4
"""Starbucks""","""Chai Eggnog Latte with Soy Milk, Venti""","""20 fl oz ( None g )""",510,135,15,8,0,100,190,85,1,78,12,15,4,45,6
"""Starbucks""","""Chai Eggnog Latte with Whole Milk, Grande""","""16 fl oz ( None g )""",410,117,13,8,0,85,150,66,1,62,10,10,4,35,2
"""Starbucks""","""Chai Eggnog Latte with Whole Milk, Short""","""8 fl oz ( None g )""",210,54,6,4,0,45,80,33,0,31,5,6,2,15,2
"""Starbucks""","""Chai Eggnog Latte with Whole Milk, Tall""","""12 fl oz ( None g )""",310,90,10,6,0,65,120,50,0,47,8,8,2,25,2
"""Starbucks""","""Chai Eggnog Latte with Whole Milk, Venti""","""20 fl oz ( None g )""",520,144,16,10,0.5,110,190,83,1,78,13,15,4,40,4
"""Starbucks""","""Chai Tea Latte with 2% Milk, Grande""","""16 fl oz ( None g )""",240,36,4.5,2,0,20,115,45,0,42,8,8,0,25,2
"""Starbucks""","""Chai Tea Latte with 2% Milk, Short""","""8 fl oz ( None g )""",120,18,2,1,0,10,55,22,0,21,4,4,0,15,0
"""Starbucks""","""Chai Tea Latte with 2% Milk, Tall""","""12 fl oz ( None g )""",190,27,3.5,1.5,0,15,90,34,0,32,6,6,0,20,2
"""Starbucks""","""Chai Tea Latte with 2% Milk, Venti""","""20 fl oz ( None g )""",310,54,6,3,0,25,150,56,0,53,10,10,2,35,2
"""Starbucks""","""Chai Tea Latte with Almond Milk, Grande""","""16 fl oz ( None g )""",190,27,3.5,0,0,0,105,38,1,35,2,8,0,25,2
"""Starbucks""","""Chai Tea Latte with Almond Milk, Short""","""8 fl oz ( None g )""",90,18,2,0,0,0,55,19,1,17,1,4,0,15,2
"""Starbucks""","""Chai Tea Latte with Almond Milk, Tall""","""12 fl oz ( None g )""",140,18,2.5,0,0,0,80,29,1,26,1,6,0,20,2
"""Starbucks""","""Chai Tea Latte with Almond Milk, Venti""","""20 fl oz ( None g )""",230,36,4.5,0,0,0,130,48,1,43,2,10,0,35,4
"""Starbucks""","""Chai Tea Latte with Coconut Milk, Grande""","""16 fl oz ( None g )""",210,36,4.5,4.5,0,0,95,41,0,39,1,8,0,20,2
"""Starbucks""","""Chai Tea Latte with Coconut Milk, Short""","""8 fl oz ( None g )""",100,18,2.5,2.5,0,0,50,21,0,19,1,4,0,10,0
"""Starbucks""","""Chai Tea Latte with Coconut Milk, Tall""","""12 fl oz ( None g )""",160,27,3.5,3.5,0,0,75,31,0,29,1,6,0,15,0
"""Starbucks""","""Chai Tea Latte with Coconut Milk, Venti""","""20 fl oz ( None g )""",260,54,6,6,0,0,120,52,0,48,1,10,0,25,2
"""Starbucks""","""Chai Tea Latte with Nonfat Milk, Grande""","""16 fl oz ( None g )""",210,0,0,0,0,5,105,45,0,43,8,8,0,30,2
"""Starbucks""","""Chai Tea Latte with Nonfat Milk, Short""","""8 fl oz ( None g )""",100,0,0,0,0,0,50,22,0,21,4,4,0,15,0
"""Starbucks""","""Chai Tea Latte with Nonfat Milk, Tall""","""12 fl oz ( None g )""",160,0,0,0,0,5,80,34,0,32,6,6,0,20,2
"""Starbucks""","""Chai Tea Latte with Nonfat Milk, Venti""","""20 fl oz ( None g )""",260,0,0,0,0,5,135,57,0,54,10,10,0,35,2
"""Starbucks""","""Chai Tea Latte with Soy Milk, Grande""","""16 fl oz ( None g )""",240,27,3.5,0,0,0,90,47,1,43,6,8,0,25,8
"""Starbucks""","""Chai Tea Latte with Soy Milk, Short""","""8 fl oz ( None g )""",120,9,1.5,0,0,0,45,24,0,21,3,4,0,15,4
"""Starbucks""","""Chai Tea Latte with Soy Milk, Tall""","""12 fl oz ( None g )""",180,18,2.5,0,0,0,70,36,1,32,5,6,0,20,6
"""Starbucks""","""Chai Tea Latte with Soy Milk, Venti""","""20 fl oz ( None g )""",310,36,4.5,0.5,0,0,115,60,1,54,8,10,0,35,10
"""Starbucks""","""Chai Tea Latte with Whole Milk, Grande""","""16 fl oz ( None g )""",270,63,7,4,0,20,105,45,0,42,7,8,0,25,2
"""Starbucks""","""Chai Tea Latte with Whole Milk, Short""","""8 fl oz ( None g )""",130,27,3.5,2,0,10,55,22,0,21,4,4,0,15,0
"""Starbucks""","""Chai Tea Latte with Whole Milk, Tall""","""12 fl oz ( None g )""",200,54,6,3,0,15,80,34,0,32,6,6,0,20,2
"""Starbucks""","""Chai Tea Latte with Whole Milk, Venti""","""20 fl oz ( None g )""",340,81,9,5,0,30,135,56,0,53,10,10,0,35,2
"""Starbucks""","""Cheese & Fruit Bistro Box""","""1 package ( 150 g )""",480,252,28,10,0.5,50,470,36,6,15,18,15,6,35,15
"""Starbucks""","""Cheese & Fruit Protein Box""","""1 box ( 193 g )""",450,243,27,13,0.5,70,620,34,4,15,20,20,8,50,15
"""Starbucks""","""Cheese Danish""","""1 danish ( 80 g )""",320,144,16,9,0,45,390,36,1,16,8,10,8,4,8
"""Starbucks""","""Chestnut Praline Creme Frappuccino with 2% Milk and No Whip, Grande""","""16 fl oz ( None g )""",210,18,2.5,1.5,0,10,210,41,0,41,4,4,0,15,0
"""Starbucks""","""Chestnut Praline Creme Frappuccino with 2% Milk and No Whip, Tall""","""12 fl oz ( None g )""",160,18,2,1.5,0,10,170,31,0,31,4,4,0,15,0
"""Starbucks""","""Chestnut Praline Creme Frappuccino with 2% Milk and No Whip, Venti""","""24 fl oz ( None g )""",290,36,4,2.5,0,15,310,57,0,57,6,8,0,25,0
"""Starbucks""","""Chestnut Praline Creme Frappuccino with 2% Milk and Whip, Grande""","""16 fl oz ( None g )""",330,126,14,9,0,50,230,46,0,46,5,15,0,15,0
"""Starbucks""","""Chestnut Praline Creme Frappuccino with 2% Milk and Whip, Tall""","""12 fl oz ( None g )""",250,90,10,6,0,40,180,35,0,35,4,10,0,15,0
"""Starbucks""","""Chestnut Praline Creme Frappuccino with 2% Milk and Whip, Venti""","""24 fl oz ( None g )""",410,135,15,9,0.5,55,320,62,0,61,7,15,0,25,0
